Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
0.0,0.0,0.0,0.0,8.0,285.5935350797013,0.220952632067787,0.21330812835339072,5.004472470575273,0.0,Nov,3,3,2,20,Returning_Visitor,False,False
2.0,196.48700493778767,1.0,13.666929473676799,17.0,6260.764344451964,0.0764420416639082,0.0781474013385638,3.6187528340127506,1.0,May,3,1,9,5,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,8.0,122.25955673977478,0.07174572475073811,0.14245511033327302,2.753166730309798,0.0,Nov,3,13,6,2,Returning_Visitor,False,False
1.0,10.223146593930501,0.0,0.0,7.0,599.3150416549652,0.28114723267691416,0.3264170136214705,2.0717211228708297,0.4,Nov,2,7,8,2,Returning_Visitor,False,False
2.0,117.14368222072875,0.0,0.0,11.0,721.6047199954817,0.32199249546038794,0.35388523628173624,0.9601772968583325,0.0,Sep,3,1,3,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,9.0,3481.041696575958,0.024504875746021396,0.0,6.748713893264332,0.0,Mar,2,13,2,20,Returning_Visitor,False,False
5.0,245.66557105254282,0.0,0.0,6.0,1759.9801037405127,0.45562966475524275,0.3031628817700661,0.37409961349691984,1.0,Nov,4,5,8,1,Other,False,False
2.0,247.71532736433426,2.0,4.950880959521304,12.0,792.9738734413796,0.5207139184293206,0.3791215443779192,8.158512195835934,0.0,May,2,3,3,1,Returning_Visitor,False,False
0.0,0.0,3.0,15.669816651361971,24.0,3040.1600510039248,0.42614843197000457,0.27818381195651276,3.2203850609024522,0.0,May,2,8,8,1,Returning_Visitor,False,True
3.0,63.744771695780585,1.0,67.14624489092279,9.0,177.493368998017,0.24368673608552413,0.21140432407005813,41.47627536095051,0.0,Mar,2,2,8,6,Returning_Visitor,True,True
0.0,0.0,0.0,0.0,17.0,668.0837476691111,0.3126297749681937,0.28787547039716693,10.203938398027788,0.0,Oct,2,9,1,5,Returning_Visitor,False,True
5.0,626.6575688082621,0.0,0.0,11.0,2730.4825736863168,0.1917383322235935,0.2133149675018648,0.09311800467930177,0.8,Nov,2,2,8,2,Returning_Visitor,False,False
2.0,582.2138726631797,0.0,0.0,29.0,839.1739213033941,0.21894794201723805,0.24109261269422172,2.6990138916279776,0.0,Feb,3,10,2,19,Returning_Visitor,False,False
1.0,20.736864256714135,0.0,0.0,5.0,41.91554040600147,0.023086580351291554,0.02839009273624499,5.048871891529367,0.0,Sep,3,1,7,5,Returning_Visitor,True,False
4.0,22.761886592712575,0.0,0.0,10.0,161.511623812914,0.08125927526204017,0.07814159798324052,0.36993341580311756,0.0,May,3,5,9,4,Returning_Visitor,True,False
2.0,21.52879341839379,0.0,0.0,15.0,709.6838556280144,0.22742661309442808,0.1645099141110159,43.352122645163696,0.0,Nov,3,10,3,1,Returning_Visitor,False,True
3.0,237.48468590549973,0.0,0.0,14.0,159.14888518667462,0.4274596229082444,0.39447848631064797,1.6611806429753058,0.0,May,4,10,1,1,New_Visitor,False,False
1.0,90.18734623928722,0.0,0.0,11.0,32.00642884820091,0.4900594836430764,0.3844119322406009,0.6533325720985355,0.0,Nov,2,4,3,3,Returning_Visitor,False,False
4.0,190.90825441450932,1.0,5.272613822021164,13.0,599.8053652413341,0.04841945014161959,0.005088285114000335,0.13843058276315565,0.0,May,2,8,2,2,New_Visitor,False,False
3.0,19.83769541843753,0.0,0.0,11.0,420.78625442944514,0.2972908648418573,0.1949410508863981,2.4495378435108455,0.0,Dec,2,11,3,20,Returning_Visitor,False,False
1.0,210.58589367137031,0.0,0.0,4.0,230.12812297285103,0.1064384463704789,0.09152066440630797,0.7840653584237613,0.0,Mar,2,4,1,2,New_Visitor,True,True
1.0,212.6900553345604,0.0,0.0,7.0,874.3288661873876,0.029513067405621266,0.08239694087815759,1.0183862172410167,0.0,May,1,13,7,20,Returning_Visitor,False,False
4.0,160.05090149501143,2.0,243.26117953421655,24.0,1281.0826303093174,0.032295200871429654,0.048691691404801056,0.13086760433667977,0.0,Mar,2,6,3,1,New_Visitor,False,False
1.0,137.61266939983224,1.0,42.169954157964966,21.0,78.06460453050308,0.29631440479674676,0.23674409938999907,2.214221370216028,0.0,Dec,2,5,1,1,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,25.0,5508.554676660663,0.08446580787295123,0.12153707594005507,3.2011034300679917,0.0,Dec,5,12,3,1,Returning_Visitor,False,False
4.0,227.00040790336635,1.0,4.9917958196910925,5.0,79.58336135499793,0.07050494657820762,0.03798352842489097,2.7704706152931893,0.0,May,3,5,9,11,Returning_Visitor,False,False
5.0,368.0026679998377,0.0,0.0,19.0,18.03614467250324,0.4399797948960381,0.2802528664460659,1.5810952451225577,0.0,Nov,2,12,3,1,Returning_Visitor,False,False
1.0,105.66956984213027,1.0,47.829520202771974,9.0,1818.891316857485,0.29307952165950707,0.17985361681678055,1.3397821602718702,0.0,Nov,1,10,2,20,Returning_Visitor,True,False
1.0,177.54195880974197,1.0,7.539135998135723,27.0,1158.4981619923599,0.2073355841955321,0.1293475245692026,0.8137375665848372,0.0,Sep,5,7,5,1,New_Visitor,False,False
2.0,14.93298755715156,1.0,46.10275613433537,9.0,1320.3892561743596,0.19139705784698074,0.1118123209694597,0.916789942629934,0.0,Sep,2,13,2,1,Returning_Visitor,False,False
9.0,39.177176953486864,0.0,0.0,12.0,342.9617693770539,0.05251667790848899,0.07313794578266541,9.607396089829376,1.0,May,5,8,1,3,Returning_Visitor,False,False
3.0,269.7801010788337,1.0,54.2229702355597,2.0,141.00815485725815,0.30225290080526884,0.2067813611198548,67.85370223190925,0.0,Mar,2,7,3,11,Returning_Visitor,True,True
11.0,42.98380117765402,0.0,0.0,23.0,1320.2174395264756,0.18823683701165794,0.05360670640516102,0.25799348331644595,0.0,Dec,5,11,8,1,Returning_Visitor,True,False
2.0,17.648509915266096,0.0,0.0,4.0,124.03606565703784,0.02648502978668417,0.007470169431252217,0.1014061668693687,0.0,Dec,2,13,4,1,Returning_Visitor,False,False
9.0,395.1943824573531,0.0,0.0,20.0,1231.1001896219527,0.21246653081623335,0.1515855825431738,2.7592039721910657,0.0,Nov,2,7,6,8,Returning_Visitor,False,True
7.0,112.65762433489238,0.0,0.0,12.0,13.346716344031407,0.09411445018025093,0.07562161915865794,2.5872700780925832,0.0,May,3,4,3,7,Returning_Visitor,False,False
0.0,0.0,1.0,30.549780962651894,10.0,2212.237826272395,0.15525928339835324,0.025185631183619897,1.3499231638148244,0.0,May,2,3,2,2,Returning_Visitor,False,False
1.0,32.22705985276089,1.0,16.15249964003161,8.0,49.81153749460169,0.17751146051812508,0.147150455286302,0.6016797236930472,0.0,Nov,3,9,7,20,Returning_Visitor,True,False
1.0,68.93363822475501,2.0,66.58139503049546,24.0,5937.896711393584,0.16837322839696034,0.11371592573349162,5.131314366796312,0.0,Dec,2,13,2,1,Returning_Visitor,False,False
1.0,0.7915854911291396,0.0,0.0,27.0,2442.1990163418373,0.09694902172559465,0.16061918049487844,1.8919155066277655,0.0,Dec,1,9,2,5,Returning_Visitor,False,False
2.0,115.25858401156901,0.0,0.0,7.0,413.0922454432334,0.4247682400741265,0.3441592280931579,0.9912316356855496,0.6,Nov,3,7,8,5,Returning_Visitor,False,False
3.0,398.59625629289997,3.0,55.169400053621345,14.0,99.07487764217956,0.10721398518211388,0.042777786747885405,17.973790682922942,0.0,Nov,2,10,3,2,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,8.0,1304.7330440601575,0.4513666336729555,0.25284617032099516,26.492169511430248,0.0,Mar,2,4,7,5,Returning_Visitor,False,True
0.0,0.0,1.0,27.309334994312053,21.0,808.5621191169296,0.5195237743656009,0.48200626766924815,1.2835599071157826,0.0,Mar,2,1,2,1,Returning_Visitor,False,False
0.0,0.0,1.0,36.95763065384602,19.0,2236.0889124087385,0.08363951531045172,0.14054253304000128,0.12446348145204811,0.0,Dec,2,5,3,1,Returning_Visitor,False,False
1.0,36.08351348003724,0.0,0.0,17.0,920.537247266606,0.2558719032218797,0.2070209375685793,0.7737729234245805,0.0,Nov,3,13,5,1,Returning_Visitor,False,False
4.0,54.60129365887265,0.0,0.0,3.0,1036.79674872726,0.1995100321586038,0.22624122811505662,8.431040764533941,0.0,Feb,2,4,1,2,Returning_Visitor,False,False
1.0,32.976695783851625,0.0,0.0,8.0,808.4747632894578,0.07914663178478455,0.06101048148308901,1.8130059199308357,0.0,Mar,2,4,8,5,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,69.69785934011416,0.05698103440725716,0.11404637023116874,3.3565328418789555,0.0,Nov,2,12,1,2,Returning_Visitor,True,False
1.0,53.456417171718826,0.0,0.0,8.0,421.2187040117752,0.5685512955448144,0.4614403407619129,0.42631939167929317,0.0,Feb,2,4,9,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,8.0,124.7328820602633,0.08627185776354875,0.06828329661332372,4.406853969693582,0.2,Mar,2,12,3,1,Returning_Visitor,True,False
1.0,18.246363691038276,0.0,0.0,7.0,402.5340140580058,0.07172834016641465,0.08824412771985371,1.1383092832708277,0.0,Sep,2,4,6,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,9.0,571.9476814710656,0.3375010126956082,0.2842456984354139,89.58443893244593,0.0,Nov,2,1,6,5,Returning_Visitor,True,True
1.0,79.99186351387962,0.0,0.0,27.0,1533.9649139773521,0.42398955429697444,0.29827828252952304,2.512875213359135,0.0,Nov,6,3,5,1,New_Visitor,False,False
10.0,3174.877126717481,0.0,0.0,18.0,9387.190589685699,0.26129357063703595,0.22859319879529894,2.3051747480709803,0.0,May,5,2,2,5,Returning_Visitor,False,False
4.0,76.98350320930022,0.0,0.0,23.0,229.68818222921445,0.7010966808956697,0.5785196745046473,2.5045800363107844,0.0,Nov,3,2,9,1,Returning_Visitor,False,False
1.0,143.22143841400822,0.0,0.0,23.0,188.78541520032653,0.49519599887845833,0.41436696084009594,1.0050606594662257,0.0,May,3,7,7,1,Returning_Visitor,False,False
3.0,230.81229639790072,0.0,0.0,10.0,604.3292707972587,0.1544683632824736,0.19852380498027183,0.08660733973812168,0.0,May,2,1,7,13,Returning_Visitor,True,False
1.0,11.499015627066882,1.0,15.511772079839668,3.0,179.77320353851437,0.34809729117485133,0.2582539148559741,7.5506496628141875,0.0,Nov,4,5,3,13,Returning_Visitor,False,False
1.0,122.57724719326886,0.0,0.0,10.0,1881.7152545203,0.2763954528186997,0.23158076916857645,2.6535614823090374,0.0,Nov,3,2,8,19,Returning_Visitor,False,False
0.0,0.0,1.0,106.52628497084461,10.0,275.193812331591,0.1732118556308829,0.13030166809900282,43.020453780534204,0.0,Dec,2,5,9,1,New_Visitor,False,True
1.0,96.25085551535417,0.0,0.0,5.0,935.1880270808474,0.6381251047310476,0.5154305251277065,0.02000751295569469,0.0,Nov,5,7,2,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,10.0,1506.9931613174092,0.2133189920767472,0.17579112123159946,6.293495592943013,0.0,Oct,2,10,4,1,Returning_Visitor,False,False
0.0,0.0,1.0,53.621078044896045,15.0,869.0620625239568,0.47329458191957613,0.4313291133589978,5.526272293161399,0.0,Mar,2,1,2,5,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,5.0,200.0738652379348,0.673135005787105,0.5685557669261859,8.851246235350914,0.0,May,2,5,3,1,Returning_Visitor,False,False
1.0,80.46736491200247,1.0,27.565246922072415,21.0,4213.436213187973,0.2222211797967692,0.14832328319086382,5.544021161651971,0.0,May,2,3,9,1,Returning_Visitor,True,False
4.0,431.4833762384204,0.0,0.0,17.0,56.43949462849269,0.01064948330282267,0.0,6.77349611752788,0.0,May,3,12,2,20,Returning_Visitor,False,False
1.0,130.12565128235957,0.0,0.0,9.0,2006.9897029834692,0.5254551121685281,0.41287991177918626,14.106312914675815,0.0,Dec,5,2,4,2,Returning_Visitor,False,True
6.0,16.979739827733724,0.0,0.0,24.0,1350.6223322644757,0.3328106685269,0.3450434496363556,5.781536945562793,0.0,May,2,8,2,5,Returning_Visitor,False,False
3.0,157.20955520866826,0.0,0.0,17.0,1601.5020273155124,0.10394559754248564,0.034766763054267125,5.415241982276814,0.0,Dec,3,11,6,18,New_Visitor,True,True
1.0,339.4252389867214,0.0,0.0,8.0,316.6082849719961,0.19530531856550265,0.15881705786072825,8.490762881743068,0.0,Nov,5,13,4,2,Returning_Visitor,False,False
3.0,380.7074338663382,0.0,0.0,6.0,150.24495743546885,0.6665785190264203,0.5725933174436478,1.8168733745636558,0.0,Nov,2,2,6,2,Returning_Visitor,False,False
2.0,72.8649274691177,0.0,0.0,9.0,433.52851967824455,0.11501436229511768,0.059717538765803026,3.3130716682654544,1.0,Aug,2,7,6,5,Returning_Visitor,False,False
7.0,187.88269310446552,0.0,0.0,25.0,5974.275832070517,0.49813220403983616,0.45521809950905545,9.177106660473509,0.0,Oct,2,6,5,1,Returning_Visitor,False,False
3.0,292.8333930965622,0.0,0.0,9.0,311.3675429635848,0.18645019246818303,0.13369109403248286,1.431629854919556,0.0,Aug,2,4,8,1,New_Visitor,False,False
6.0,70.81638599125526,0.0,0.0,6.0,315.24084290612853,0.2724769984343317,0.19829937661484337,1.5813286479674067,0.0,May,4,11,7,5,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,25.0,2412.3298341561767,0.24757255242401374,0.1119086898350555,0.9813999282391779,0.0,Nov,2,4,7,5,Returning_Visitor,False,False
4.0,27.332771738182974,0.0,0.0,2.0,417.19763888798803,0.43884277014549367,0.3236022484129554,2.707668724028858,0.0,May,2,1,3,1,Returning_Visitor,False,False
12.0,786.1905098333049,1.0,27.89016478228632,19.0,670.082894589408,0.10646655470146682,0.08789510194015164,0.293095339361929,0.0,Mar,5,1,1,2,Returning_Visitor,False,False
4.0,600.4110944387761,0.0,0.0,6.0,182.8052173180439,0.27530995384605655,0.13720243511691105,2.1627239347020843,1.0,Nov,1,10,5,3,Returning_Visitor,False,False
7.0,712.8041103432812,0.0,0.0,36.0,547.5473434806819,0.5198983455278561,0.33513287992936225,0.32569354298628395,0.0,May,2,3,4,1,Returning_Visitor,False,False
0.0,0.0,2.0,177.73491560068177,24.0,1072.5187214204282,0.39710651148270115,0.37700287091387796,7.082141742738531,0.0,Dec,5,2,2,2,New_Visitor,True,False
1.0,20.855756479024183,0.0,0.0,20.0,2571.9717453023977,0.5104797125097091,0.4400072305280321,10.438942094074706,0.0,Dec,5,13,9,1,Returning_Visitor,False,False
1.0,73.37687536052447,1.0,12.09514117689243,8.0,138.64701960677246,0.19779924532261245,0.10708259648466215,0.09765743658891365,0.0,Dec,2,7,1,8,Returning_Visitor,False,False
1.0,271.2323200136743,0.0,0.0,9.0,1814.7055604497018,0.11870880600129924,0.0277298297673175,2.2614419455307724,0.0,May,2,12,4,2,Returning_Visitor,False,False
1.0,8.018417907951163,0.0,0.0,3.0,118.29852178213,0.4228775592233595,0.2929206137491363,9.685736049971286,0.0,Feb,1,1,2,13,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,13.0,1355.4995905859769,0.1504367884927013,0.10661944959073005,0.41972606242310395,0.0,Dec,2,11,5,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,9.0,406.21562320277206,0.2755560404672121,0.24715832160363016,2.190316949270064,0.0,May,2,13,9,1,Returning_Visitor,True,False
3.0,214.6880587117826,1.0,65.42328670112295,8.0,34.66488980568737,0.1291827663994285,0.009948089644761363,0.11206890300185499,0.0,Dec,2,1,3,20,Returning_Visitor,False,False
0.0,0.0,1.0,11.893822322133447,20.0,590.4407418882695,0.20231922274053307,0.24666352460910995,0.8625967272144788,0.8,Dec,3,7,8,11,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,18.0,67.09991303095435,0.34163328758685213,0.26244959683923036,1.9605979718586273,0.0,Dec,2,6,1,16,Returning_Visitor,False,False
3.0,177.57696981059345,0.0,0.0,7.0,712.0244838914796,0.28899043919504636,0.20715310902403394,3.4613950948665853,0.8,May,3,4,7,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,8.0,689.3435927157926,0.00374589118254209,0.0,15.66183837138871,0.0,May,2,3,4,1,New_Visitor,False,True
4.0,505.7485153449275,0.0,0.0,9.0,253.41704475781998,0.5556080474626521,0.4652014115555212,0.7113838427517893,0.0,Dec,2,11,9,20,Returning_Visitor,False,False
1.0,8.375568847458231,0.0,0.0,25.0,4243.440599841017,0.04175777865086203,0.0057390511638983135,0.2711379859677481,0.0,May,5,1,1,12,Returning_Visitor,False,False
0.0,0.0,1.0,0.055373297109863294,21.0,1032.5042303534676,0.45381060523759104,0.3931708861438754,0.8815518233202151,0.0,Mar,4,2,3,5,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,16.0,1055.0056412513509,0.17333393819705237,0.18676701716340893,0.2420228923642493,0.0,Sep,3,8,7,20,Returning_Visitor,False,False
7.0,942.6207082518794,0.0,0.0,23.0,3351.5708678686433,0.3186915184560351,0.3252321854850486,3.4553850574542073,0.0,Dec,2,10,2,1,Returning_Visitor,False,False
1.0,128.01160337615923,0.0,0.0,16.0,1020.3073648081995,0.41620727166860777,0.3500332854551278,0.03650265713260637,0.0,Nov,5,6,3,5,Returning_Visitor,True,False
2.0,284.2454206794614,0.0,0.0,13.0,2364.071404305763,0.6528064361514083,0.6059494293086545,1.4657198563262788,0.0,Oct,2,7,9,6,New_Visitor,False,False
1.0,26.694081742325114,0.0,0.0,24.0,3673.819909440814,0.13759383739991385,0.08043469567798509,6.305044408046278,0.0,Mar,2,9,8,16,Returning_Visitor,False,False
3.0,162.3324745739602,0.0,0.0,5.0,393.3871162250435,0.6683452163895206,0.45523092431693646,1.8709785125174747,0.0,Nov,2,7,2,2,New_Visitor,True,False
1.0,30.8194942434951,0.0,0.0,14.0,1068.2895242049135,0.04243477070447856,0.05053674511115919,0.12202648917271261,0.0,Dec,5,10,6,4,Returning_Visitor,False,False
2.0,141.623156725746,0.0,0.0,40.0,5174.787059793424,0.26934533540469363,0.23204623246027625,0.5765202299365294,0.0,Mar,5,7,8,1,Returning_Visitor,False,False
2.0,298.5755789550053,0.0,0.0,22.0,2304.0640226806236,0.27110944640097673,0.18300379638850955,1.1057913959281154,0.6,Sep,2,1,4,1,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,18.0,1464.0386013630346,0.5601102945671117,0.3230244442571347,3.728926247143399,0.0,Dec,3,7,1,5,Returning_Visitor,False,False
4.0,269.895420223359,0.0,0.0,9.0,371.9696562551305,0.2963351840416449,0.21897856119573272,1.800069677652763,0.0,Nov,2,6,6,5,Returning_Visitor,False,False
2.0,35.916039602883004,0.0,0.0,13.0,133.52294209867404,0.36926969673309973,0.3890089874330245,21.855383061138326,0.0,Nov,2,2,9,20,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,6.0,530.336178184506,0.5055734099080486,0.404447524322657,0.15837645032804862,0.0,Nov,3,9,1,1,Returning_Visitor,False,False
1.0,251.7132249215787,1.0,53.62547332121365,13.0,1448.5623194238328,0.41151469590360484,0.3481465409834574,0.12195703955522884,0.0,May,3,6,5,5,Returning_Visitor,False,False
1.0,140.8584474618803,0.0,0.0,17.0,2620.6282964601514,0.3628223493545993,0.3198626358439516,2.1877588899523666,0.0,May,2,2,9,1,Returning_Visitor,False,False
2.0,5.4845479507396275,2.0,143.17897539245774,13.0,343.7572340985373,0.19328518763596342,0.18483832735782324,1.5415867132424967,0.0,Nov,2,6,5,3,Returning_Visitor,False,False
2.0,57.69837804037334,1.0,68.0259032029816,5.0,114.74073689049177,0.40950138749016424,0.37930306360498256,2.64428188485906,0.0,Nov,2,10,8,5,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,16.0,1819.1650876901922,0.21250782242937605,0.16483863230176177,1.9219435714074242,0.0,Dec,5,2,4,2,Returning_Visitor,False,False
1.0,140.01476961989763,0.0,0.0,8.0,1023.8985634997255,0.5464115276306948,0.5198479491067358,2.617242743262019,0.0,Dec,5,6,7,5,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,8.0,701.9352496998134,0.4834588486623712,0.3590686253330106,0.8650354304547916,0.0,Sep,2,4,8,2,Returning_Visitor,False,False
4.0,819.4387815521314,2.0,29.57244013645017,22.0,845.231113742175,0.4206113370277764,0.39602828334608803,3.9355366237424376,0.0,Aug,2,6,8,2,Returning_Visitor,True,False
2.0,141.68290433487496,0.0,0.0,31.0,3631.1741771808756,0.198517973506904,0.08412570788468858,4.118265781294119,0.0,Nov,2,4,3,2,Returning_Visitor,False,False
2.0,218.0602276348111,1.0,129.93599597732293,10.0,198.19666111135962,0.1706774598211898,0.17399789323262396,0.4343353265622425,0.0,Nov,2,5,2,1,New_Visitor,True,True
0.0,0.0,0.0,0.0,16.0,1130.7123178822333,0.06501055958435366,0.04241398969168486,84.15183766662176,0.0,Nov,5,11,6,8,New_Visitor,False,True
0.0,0.0,0.0,0.0,27.0,601.3353562908563,0.15186990912525294,0.17918576815014564,2.8891935479575093,0.0,Nov,2,8,1,8,New_Visitor,False,False
19.0,618.8974422798248,0.0,0.0,8.0,10.227229764437919,0.2898624101778846,0.2630751450379618,8.948503322314034,0.0,Dec,3,1,7,3,Returning_Visitor,False,True
2.0,172.69382991772267,0.0,0.0,6.0,725.368530356771,0.13530750606184752,0.047319317948321164,2.660935242723538,0.0,May,2,4,9,2,Returning_Visitor,False,False
1.0,45.07789034721385,0.0,0.0,32.0,16592.545269428494,0.3001403416943695,0.22478702901490089,7.0386698787759885,0.0,May,5,4,1,4,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,10.0,163.83893628633572,0.1347720456569634,0.10678928066487868,1.1989367530006052,0.0,Mar,5,10,8,2,Returning_Visitor,True,False
2.0,426.5940645518355,0.0,0.0,11.0,487.52890163718337,0.14862611448077276,0.15359666192115096,2.289145875741974,0.0,Oct,2,1,4,1,New_Visitor,False,False
2.0,135.15000742914208,0.0,0.0,8.0,2202.395556992203,0.20656456102074972,0.16508867648647813,0.7008282546233873,0.0,Mar,2,4,6,2,Returning_Visitor,True,False
3.0,356.24232826482967,0.0,0.0,35.0,1541.4168270357566,0.23386958551708367,0.1274780123376285,1.328731156818999,0.0,Jun,2,1,8,1,Returning_Visitor,False,False
8.0,867.8535302195191,0.0,0.0,16.0,1738.9743263816258,0.14530822526958642,0.062362194783374764,11.799027528351232,0.0,Sep,2,13,5,4,Returning_Visitor,True,True
